"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF07CA1904	Italy	Campione M., Tavazzi S., Moret M., Porzio W.	Crystal-to-crystal phase transition in alpha-quaterthiophene: An optical and structural study	Journal of Applied Physics	101	083512-1-083512-6	2007	ID11	ESRF (Grenoble)		10.1063/1.2718291		WOS:000246072200066
Journal article		ESRF07CA1385	Germany	Cantelli V., von Borany J., Mücklich A., Zhou S., Grenzer J.	Influence of energetic ions and neutral atoms on the L10 ordering of FePt films	Nuclear Instruments and Methods in Physics Research B	257	406-410	2007	BM20	ESRF (Grenoble)		10.1016/j.nimb.2007.01.117		WOS:000246165500093
Article from Conference in a Book		ESRF07CA8082	Spain	Cantín A., Leiva S., Jordá J.L., Valencia S., Rey F., Corma A.	A new photochemical based route for the preparation of organic structure directing agents useful for zeolite synthesis	Studies in Surface Science and Catalysis	170	330-337	2007	ID31	ESRF (Grenoble)		10.1016/S0167-2991(07)80857-3		
Journal article		ESRF07CA1996	Canada/France (not ESRF)	Cantin L., Faucher F., Couture J.F., Pereira de Jésus-Tran K., Legrand P., Ciobanu L.C., Fréchette Y., Labrecque R., Singh S.M., Labrie F., Breton R.	Structural characterization of the human androgen receptor ligand-binding domain complexed with EM5744, a rationally designed steroidal ligand bearing a bulky chain directed toward helix 12	Journal of Biological Chemistry	282	30910-30919	2007	BM30A	ESRF (Grenoble)		10.1074/jbc.M705524200		WOS:000250136300059
Journal article		ESRF07CA1997	Italy	Capaldi S., Guariento M., Saccomani G., Fessas D., Perduca M., Monaco H.L.	A single amino acid mutation in zebrafish (Danio rerio) liver bile acid-binding protein can change the stoichiometry of ligand binding	Journal of Biological Chemistry	282	31008-31018	2007	ID29	ESRF (Grenoble)	18568	10.1074/jbc.M705399200		WOS:000250136300068
Journal article		ESRF07CA1900	France (not ESRF)	Capello L., Rieutord F., Tauzin A., Mazen F.	Quantitative study of hydrogen-implantation-induced cavities in silicon by grazing incidence small angle X-ray scattering	Journal of Applied Physics	102	026106-1-026106-3	2007	BM32	ESRF (Grenoble)		10.1063/1.2761821		WOS:000248485100138
Journal article		ESRF07CA1096	France (not ESRF)/Brazil	Cardoso M.B., Puteaux J.L., Nishiyama Y., Helbert W., Hÿtch M., Silveira N.P., Chanzy H.	Single crystals of V-amylose complexed with alpha-naphthol	Biomacromolecules	8	1319-1326	2007	BM1	ESRF (Grenoble)		10.1021/bm0611174		WOS:000245510100036
Non-refereed Conference Proceedings		ESRF10BE9384	France (not ESRF)	Carmona V., Courbon J., Maire E.	Tomographie X et émission acoustique appliquées à la traction de composites à matrice métallique					ID19	ESRF (Grenoble)				
Journal article		ESRF07CA1155	UK	Carpenter E.P., Corbett A., Thomson H., Adacha J., Jensen K., Bergeron J., Kasampalidis I., Exley R., Winterbotham M., Tang C., Baldwin G.S., Freemont P.	AP endonuclease paralogues with distinct activities in DNA repair and bacterial pathogenesis	EMBO Journal	26	1363-1372	2007	ID14-2	ESRF (Grenoble)/SRS (Daresbury)		10.1038/sj.emboj.7601593		WOS:000244716000015
Journal article		ESRF07CA1704	Spain/UK	Carrera F., Torrico F., Richens D.T., Muñoz-Páez A., Martínez J.M., Pappalardo R.R., Sánchez Marcos E.	Combined experimental and theoretical approach to the study of structure and dynamics of the most inert aqua ion [Ir(H2O)6]3+ in aqueous solution	Journal of Physical Chemistry B	111	8223-8233	2007	BM29	ESRF (Grenoble)		10.1021/jp0713716		WOS:000247966300040
Journal article		ESRF07CA1376	France (not ESRF)	Carton A., Mesbah A., Mazet T., Porcher F., François M.	Ab initio crystal structure of nickel(II) hydroxy-terephthalate by synchrotron powder diffraction and magnetic study	Solid State Sciences	9	465-471	2007	ID31	ESRF (Grenoble)		10.1016/j.solidstatesciences.2007.04.003		WOS:000248002800003
Journal article		ESRF07CA1477	UK	Cartron M.L., Mitchell S.A., Woodhall M.R., Andrews S.C., Watson K.A.	Preliminary X-ray diffraction analysis of YcdB from Escherichia coli: A novel haem-containing and Tat-secreted periplasmic protein with a potential role in iron transport	Acta Crystallographica F	63	37-41	2007	ID14-2	ESRF (Grenoble)	19095	10.1107/S174430910604509X		WOS:000243010400011
Journal article		ESRF07CA1164	Israel/UK/Portugal	Carvalho A.L., Dias F.M.V., Nagy T., Prates J.A.M., Proctor M.R., Smith N., Bayer E.A., Davies G.J., Ferreira L.M.A., Romão M.J., Fontes C.M.G.A., Gilbert H.J.	Evidence for a dual binding mode of dockerin modules to cohesins	Proceedings of the National Academy of Sciences of the USA	104	3089-3094	2007	ID14-3	ESRF (Grenoble)		10.1073/pnas.0611173104		WOS:000244661400015
Journal article		ESRF07CA1603	Germany/Switzerland	Casapu M., Grunwaldt J.D., Maciejewski M., Baiker A., Eckhoff S., Göbel U., Wittrock M.	The fate of platinum in Pt/Ba/CeO2 and Pt/Ba/Al2O3 catalysts during thermal aging	Journal of Catalysis	251	28-38	2007	BM1	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1016/j.jcat.2007.07.019		WOS:000250015700004
Journal article		ESRF07CA1290	Spain	Casino P., Fernández-Alvarez A., Alfonso C., Rivas G., Marina A.	Identification of a novel two component system in Thermotoga maritima. Complex stoichiometry and crystallization	Biochimica et Biophysica Acta	1774	603-609	2007	ID14-3	ESRF (Grenoble)		10.1016/j.bbapap.2007.02.005		WOS:000246867300009
Journal article		ESRF07CE1595	Italy	Cendron L., Berni R., Folli C., Ramazzina I., Percudani R., Zanotti G.	The structure of 2-Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase provides insights into the mechanism of uric acid degradation	Journal of Biological Chemistry	282	18182-18189	2007	ID29/ID23-1	ESRF (Grenoble)	18568	10.1074/jbc.M701297200		WOS:000247302000024
Journal article		ESRF07CE8070	Italy	Cendron L., Tasca E., Seraglio T., Seydel A., Angelini A., Battistutta R., Montecucco C., Zanotti G.	The crystal structure of CagS from the Helicobacter pylori pathogenicity island	Proteins: Structure, Function and Bioinformatics	69	440-443	2007	ID29	ELETTRA (Triestre)/ESRF (Grenoble)	18568	10.1002/prot.21576		WOS:000249714400022
Journal article		ESRF07CE1386	Italy	Cesca T., Gasparotto A., Mattei G., Fraboni B., Boscherini F., Longo M., Tarricone L.	Local structure of Fe incorporated in GaInP layers by high temperature ion implantation	Nuclear Instruments and Methods in Physics Research B	257	332-335	2007	BM8	ESRF (Grenoble)		10.1016/j.nimb.2007.01.237		WOS:000246165500076
Journal article		ESRF07CE1903	Spain	Céspedes E., García-López J., García-Hernández M., de Andrés A., Prieto C.	Correlation between Mn oxidation state and magnetic behavior in Mn/ZnO multilayers prepared by sputtering	Journal of Applied Physics	102	033907-1-033907-5	2007	BM26	ESRF (Grenoble)		10.1063/1.2764207		WOS:000249240600057
Book chapter		ESRF13CH1800	France (not ESRF)	Chabrière E., Cavazza C., Contreras-Martel C., Fontecilla-Camps J.C.	Pyruvate-ferredoxin oxidoreductase						ESRF (Grenoble)		10.1002/0470028637.met220		
Journal article		ESRF10CH9199	The Netherlands	Chadwick J.C., Huang R., Kukalyekar N., Rastogi S.	Ethylene polymerization with combinations of early- and late-transition metal catalysts immobilized on MgCl2 supports	Macromolecular Symposia	260	154-160	2007	BM26B/ID11	ESRF (Grenoble)		10.1002/masy.200751422		WOS:000252873800022
Journal article		ESRF07CH1943	France (not ESRF)	Champagnon B., Martinez V., Martinet C., Le Parc R., Levelut C.	Density and density fluctuations anomalies of SiO2 glass: Comparison and light-scattering study	Philosophical Magazine	87	691-695	2007	BM2	ESRF (Grenoble)		10.1080/14786430601032345		WOS:000244150900040
Journal article		ESRF07CH1100	UK/USA	Chan C., Borthwick A.D., Brown D., Burns-Kurtis C.L., Campbell M., Chaudry L., Chung C.W., Convery M.A., Hamblin J.N., Johnstone L., Kelly H.A., Kleanthous S., Patikis A., Patel C., Pateman A.J., Senger S., Shah G.P., Toomey J.R., Watson N.S., Weston H.E., Whitworth C., Young R.J., Zhou P.	Factor Xa inhibitors: S1 binding interactions of a series of N-{(3S)-1-[(1S)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}sulfonamides	Journal of Medicinal Chemistry	50	1546-1557	2007	ID14-4/ID29	ESRF (Grenoble)/SRS (Daresbury)		10.1021/jm060870c		WOS:000245259000014
Journal article		ESRF07CH1069	UK	Chang V.T., Crispin M., Aricescu A.R., Harvey D.J., Nettleship J.E., Fennelly J.A., Yu C., Boles K.S., Evans E.J., Stuart D.I., Dwek R.A., Jones E.Y., Owens R.J., Davis S.J.	Glycoprotein structural genomics: Solving the glycosylation problem	Structure	15	267-273	2007	ID29	ESRF (Grenoble)		10.1016/j.str.2007.01.011		WOS:000245617400003
Journal article		ESRF07CH8002	France (not ESRF)	Chaptal V., Vincent F., Gueguen-Chaignon V., Monedero V., Poncet S., Deutscher J., Nessler S., Moréra S.	Structural analysis of the bacterial HPr kinase/phosphorylase V267F mutant gives insights into the allosteric regulation mechanism of this bifunctional enzyme	Journal of Biological Chemistry	282	34952-34957	2007	ID14-1	ESRF (Grenoble)		10.1074/jbc.M705979200		WOS:000251155200039
Journal article		ESRF07CH1661	Bulgaria/France (not ESRF)	Charbonnier J.B., Renaud E., Miron S., Le Du M.H., Blouquit Y., Duchambon P., Christova P., Shosheva A., Rose T., Angulo J.F., Craescu C.T.	Structural, thermodynamic, and cellular characterization of human centrin 2 interaction with xeroderma pigmentosum group C protein	Journal of Molecular Biology	373	1032-1046	2007	BM30A/ID29	ESRF (Grenoble)		10.1016/j.jmb.2007.08.046		WOS:000250440200019
Journal article		ESRF07CH1802	France (not ESRF)	Charbonnière L.J., Mameri S., Flot D., Waltz F., Zandanel C., Ziessel R.F.	A disymmetric terpyridine based ligand for the formation of luminescent di-aquo lanthanide complexes	Dalton Transactions		2245-2253	2007	ID23-2	ESRF (Grenoble)		10.1039/b700837f		WOS:000246804100009
Journal article		ESRF07CH1757	France (not ESRF)/India/Spain/The Netherlands	Charlet L., Chakraborty S., Appelo C.A.J., Román-Ross G., Nath B., Ansari A.A., Lanson M., Chatterjee D., Basu Mallik S.	Chemodynamics of an arsenic "hotspot" in a West Bengal aquifer: A field and reactive transport modeling study	Applied Geochemistry	22	1273-1292	2007		ESRF (Grenoble)		10.1016/j.apgeochem.2006.12.022		WOS:000248632300001
Journal article		ESRF07CH1796	UK	Chater P.A., David W.I.F., Anderson P.A.	Synthesis and structure of the new complex hydride Li2BH4NH2	Chemical Communications		4770-4772	2007	ID31	ESRF (Grenoble)		10.1039/b711111h		WOS:000250931100025
Journal article		ESRF07CH1287	France (not ESRF)	Chaunier L., Della Valle G., Lourdin D.	Relationships between texture, mechanical properties and structure of cornflakes	Food Research International	40	493-503	2007	ID19	ESRF (Grenoble)		10.1016/j.foodres.2006.07.014		WOS:000245789400007
Article from Conference in a Journal		ESRF07CH1010	France (not ESRF)/Italy	Chaurand P., Rose J., Briois V., Olivi L., Hazemann J.L., Proux O., Domas J., Bottero J.Y.	Environmental impacts of steel slag reused in road construction: A crystallographic and molecular (XANES) approach	Journal of Hazardous Materials	139	537-542	2007	BM30B	ESRF (Grenoble)		10.1016/j.jhazmat.2006.02.060		WOS:000244091800020
Journal article		ESRF07CH1736	France (not ESRF)	Chenal J.M., Gauthier C., Chazeau L., Guy L., Bomal Y.	Parameters governing strain induced crystallization in filled natural rubber	Polymer	48	6893-6901	2007	BM2	ESRF (Grenoble)		10.1016/j.polymer.2007.09.023		WOS:000251041200016
Journal article		ESRF07CH1994	Singapore/USA	Cheng Z., Muhlrad D., Lim M.K., Parker R., Song H.	Structural and functional insights into the human Upf1 helicase core	EMBO Journal	26	253-264	2007	ID29	ESRF (Grenoble)		10.1038/sj.emboj.7601464		WOS:000243730600023
Journal article		ESRF07CH1853	USA	Cherezov V., Rosenbaum D.M., Hanson M.A., Rasmussen S.G.F., Thian F.S., Kobilka T.S., Choi H.J., Kuhn P., Weis W.I., Kobilka B.K., Stevens R.C.	High-resolution crystal structure of an engineered human β2-adrenergic G protein-coupled receptor	Science	318	1258-1265	2007	ID13	APS (Argonne)/ESRF (Grenoble)		10.1126/science.1150577		WOS:000251086600033
Journal article		ESRF07CH1746	Italy/Switzerland	Chiarello G.L., Ferri D., Grundwaldt J.D., Forni L., Baiker A.	Flame-synthesized LaCoO3-supported Pd. 2. Catalytic behavior in the reduction of NO by H2 under lean conditions	Journal of Catalysis	252	137-147	2007	BM1B	ESRF (Grenoble)		10.1016/j.jcat.2007.10.003		WOS:000251828300002
Journal article		ESRF07CH1745	Italy/Switzerland	Chiarello G.L., Grundwaldt J.D., Ferri D., Krumeich F., Oliva C., Forni L., Baiker A.	Flame-synthesized LaCoO3-supported Pd. 1. Structure, thermal stability and reducibility	Journal of Catalysis	252	127-136	2007	BM1B	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1016/j.jcat.2007.10.004		WOS:000251828300001
Journal article		ESRF07CH1105	Italy	Chillemi G., Mancini G., Sanna N., Barone V., Della Longa S., Benfatto M., Pavel N.V., D'Angelo P.	Evidence for sevenfold coordination in the first solvation shell of Hg(II) aqua ion	Journal of the American Chemical Society	129	5430-5436	2007	BM29	ESRF (Grenoble)		10.1021/ja066943z		WOS:000245946400047
Article from Conference in a Book		ESRF10CH9191	Austria/Germany/Japan	Chladil H.F., Clemens H., Takeyama M., Kozeschnik E., Bartels A., Gerling R., Kremmer S.	On the influence of Nb on the transition temperatures of titanium aluminides	Materials Research Society Symposium Proceedings	980	371-376	2007	ID15B_HEX	ESRF (Grenoble)				
Journal article		ESRF07CH1511	Thailand/UK	Chotiyarnwong P., Stewart-Jones G.B., Tarry M.J., Dejnirattisai W., Siebold C., Koch M., Stuart D.I., Harlos K., Malasit P., Screaton G., Mongkolsapaya J., Jones E.Y.	Humidity control as a strategy for lattice optimization applied to crystals of HLA-A*1101 complexed with variant peptides from dengue virus	Acta Crystallographica F	63	386-392	2007	ID14-2/ID23-1	ESRF (Grenoble)/SRS (Daresbury)		10.1107/S1744309107013693		WOS:000248044900006
Journal article		ESRF07CH1747	China/France (not ESRF)/Russia	Chu W., Chernavskii P.A., Gengembre L., Pankina G.A., Fongarland P., Khodakov A.Y.	Cobalt species in promoted cobalt alumina-supported Fischer-Tropsch catalysts	Journal of Catalysis	252	215-230	2007	BM26	ESRF (Grenoble)		10.1016/j.jcat.2007.09.018		WOS:000251828300009
Journal article		ESRF07CI1934	Italy	Ciabini L., Santoro M., Gorelli F.A., Bini R., Schettino V., Raugei S.	Triggering dynamics of the high-pressure benzene amorphization	Nature Materials	6	39-43	2007	ID30	ESRF (Grenoble)		10.1038/nmat1803		WOS:000243225400017
Journal article		ESRF07CI8063	Italy/Sweden	Cicero G., Carbonera C., Valegård K., Hajdu J., Andersson I., Ranghino G.	Study of the oxidative half-reaction catalysed by a non-heme ferrous catalytic center by means of structural and computational methologies	International Journal of Quantum Chemistry	107	1514-1522	2007	ID14-3	ESRF (Grenoble)/MAX-Lab (Lund)		10.1002/qua.21275		WOS:000244771500027
Journal article		ESRF07CI1365	France (not ESRF)	Ciesielski F., Rochel N., Moras D.	Adaptability of the vitamin D nuclear receptor to the synthetic ligand Gemini: Remodelling the LBP with one side chain rotation	Journal of Steroid Biochemistry and Molecular Biology	103	235-242	2007	BM30A	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1016/j.jsbmb.2006.12.003		WOS:000245826800008
Journal article		ESRF07CI1537	Germany	Cieslak J., Hahn T., Metzner H., Eberhardt J., Witthuhn W., Kräusslich J., Wunderlich F.	Epitaxial CuIn1-xGaxS2 on Si(111) (0<=x<=1): Lattice match and metastability	Physical Review B	75	245306-1-245306-9	2007	BM20	ESRF (Grenoble)		10.1103/PhysRevB.75.245306		WOS:000247625000073
Journal article		ESRF07CI1121	UK	Ciulli A., Chirgadze D.Y., Smith A.G., Blundell T.L., Abell C.	Crystal structure of Escherichia coli ketopantoate reductase in a ternary complex with NADP+ and pantoate bound. Substrate recognition, conformational change, and cooperativity	Journal of Biological Chemistry	282	8487-8497	2007	ID14-4	ESRF (Grenoble)		10.1074/jbc.M611171200		WOS:000245081000081
Journal article		ESRF07CI1499	UK	Ciulli A., Lobley C.M.C., Tuck K.L., Smith A.G., Blundell T.L., Abell C.	pH-tuneable binding of 2'-phospho-ADP-ribose to ketopantoate reductase: A structural and calorimetric study	Acta Crystallographica D	63	171-178	2007	ID14-4	ESRF (Grenoble)		10.1107/S0907444906044465		WOS:000243495700006
Journal article		ESRF07CL1849	France (not ESRF)	Clantin B., Delattre A.S., Rucktooa P., Saint N., Méli A.C., Locht C., Jacob-Dubuisson F., Villeret V.	Structure of the membrane protein FhaC: A member of the Omp85/TpsB transporter superfamily	Science	317	957-961	2007	BM14/ID14-4	ESRF (Grenoble)	MX-485	10.1126/science.1143860		WOS:000248780200043
Journal article		ESRF07CL8022	UK	Clarke T.A., Cole J.A., Richardson D.J., Hemmings A.M.	The crystal structure of the pentahaem c-type cytochrome NrfB and characterization of its solution-state interaction with the pentahaem nitrite reductase NrfA	Biochemical Journal	406	19-30	2007	ID29	ESRF (Grenoble)		10.1042/BJ20070321		WOS:000249043100003
Journal article		ESRF10CL9282	France (not ESRF)	Clémenson S., David L., Espuche E.	Structure and morphology of nanocomposite films prepared from polyvinyl alcohol and silver nitrate: Influence of thermal treatment	Journal of Polymer Science A	45	2657-2672	2007	BM2	ESRF (Grenoble)		10.1002/pola.22020		WOS:000247282200009
Journal article		ESRF07CO1514	Germany/Portugal	Coelho C., González P.J., Trincão J., Carvalho A.L., Najmudin S., Hettman T., Dieckman S., Moura J.J.G., Moura I., Romão M.J.	Heterodimeric nitrate reductase (NapAB) from Cupriavidus necator H16: purification, crystallization and preliminary X-ray analysis	Acta Crystallographica F	63	516-519	2007	ID14-1	ESRF (Grenoble)		10.1107/S1744309107022129		WOS:000248045100015
Article from Conference in a Journal		ESRF07CO1602	Italy	Colella C., Gualtieri A.F.	Cronstedt's zeolite	Microporous and Mesoporous Materials	105	213-221	2007	BM8	ESRF (Grenoble)		10.1016/j.micromeso.2007.04.056		WOS:000250251100002
Article from Conference in a Book		ESRF08CO1887	France (not ESRF)	Collet J.L., Bley F., Deschamps A., Scott C.	Study of the deformation mechanisms of TWIP steels (Fe-Mn-C) by X-Ray diffraction	Advanced Materials Research	15-17	822-827	2007	BM2	ESRF (Grenoble)		10.4028/www.scientific.net/AMR.15-17		
Journal article		ESRF07CO1718	France (not ESRF)	Colletier J.P., Weik M.	Exploration structurale du paysage conformationnel de l'acétylcholinestérase par cristallographie cinétique	Annales Pharmaceutiques Françaises	65	108-118	2007	ID14-1/ID14-2/ID14-4	ESRF (Grenoble)		10.1016/S0003-4509(07)90024-3		
Journal article		ESRF07CO1009	Canada/France (not ESRF)	Colloc'h N., Sopková-de Oliveira Santos J., Retailleau P., Vivarès D., Bonneté F., Langlois d'Estainto B., Gallois B., Brisson A., Risso J.J., Lemaire M., Prangé T., Abraini J.H.	Protein crystallography under xenon and nitrous oxide pressure: Comparison with in vivo pharmacology studies and implications for the mechanism of inhaled anesthetic action	Biophysical Journal	92	217-224	2007	BM14	ESRF (Grenoble)	MX-534	10.1529/biophysj.106.093807		WOS:000242754300027
Journal article		ESRF07CO1701	Italy	Comotti A., Bracco S., Valsesia P., Ferretti L., Sozzani P.	2D multinuclear NMR, hyperpolarized xenon and gas storage in organosilica nanochannels with crystalline order in the walls	Journal of the American Chemical Society	129	8566-8576	2007	BM8	ESRF (Grenoble)		10.1021/ja071348y		WOS:000247759400035
Journal article		ESRF07CO1964	France (not ESRF)/USA	Compton J., Kranbuehl D., Martin G., Espuche E., David L.	In situ formation of a uniform distribution of silver nanoparticles in PVDF: Kinetics of formation and resulting properties	Macromolecular Symposia	247	182-189	2007	BM2	ESRF (Grenoble)		10.1002/masy.200750121		WOS:000245288600022
Journal article		ESRF07CO1725	France (not ESRF)	Conchon F., Boulle A., Girardot C., Pignard S., Guinebretière R., Dooryhée E., Hodeau J.L., Weiss F., Kreisel J.	Influence of strain relaxation on the structural stabilization of SmNiO3 films epitaxially grown on (0 0 1) SrTiO3 substrates	Materials Science and Engineering B	144	32-37	2007	BM2	ESRF (Grenoble)		10.1016/j.mseb.2007.07.096		WOS:000251744600008
Journal article		ESRF07CO1777	France (not ESRF)	Conchon F., Boulle A., Girardot C., Pignard S., Guinebretière R., Dooryhée E., Hodeau J.L., Weiss F., Kreisel J., Bérar J.F.	Epitaxial stabilization of SmNiO3 films on (0 0 1) SrTiO3 substrates	Journal of Physics D	40	4872-4876	2007	BM2	ESRF (Grenoble)		10.1088/0022-3727/40/16/017		WOS:000248783200018
Journal article		ESRF07CO1914	France (not ESRF)	Conchon F., Boulle A., Guinebretière R., Girardot C., Pignard S., Kreisel J., Weiss F., Dooryhée E., Hodeau J.L.	Effect of tensile and compressive strains on the transport properties of SmNiO3 layers epitaxially grown on (001) SrTiO3 and LaAlO3 substrates	Applied Physics Letters	91	192110-1-192110-3	2007	BM2	ESRF (Grenoble)		10.1063/1.2800306		WOS:000250810300045
Journal article		ESRF07CO1099	UK/USA	Congreve M., Aharony D., Albert J., Callaghan O., Campbell J., Carr R.A.E., Chessari G., Cowan S., Edwards P.D., Frederickson M., McMenamin R., Murray C.W., Patel S., Wallis N.	Application of fragment screening by X-ray crystallography to the discovery of aminopyridines as inhibitors of beta-secretase	Journal of Medicinal Chemistry	50	1124-1132	2007	ID14-1/ID14-3	ESRF (Grenoble)/SRS (Daresbury)		10.1021/jm061197u		WOS:000244895900005
Journal article		ESRF07CO1723	France (not ESRF)/Ireland	Connolley T., Nash D., Buffière J.Y., Sharif F., McHugh P.E.	X-ray micro-tomography of a coronary stent deployed in a model artery	Medical Engineering & Physics	29	1132-1141	2007	BM5	ESRF (Grenoble)		10.1016/j.medengphy.2006.10.016		WOS:000251750100010
Journal article		ESRF07CO1166	UK	Connolly J., van Duijneveldt J.S., Klein S., Pizzey C., Richardson R.M.	Manipulation of modified clay particles in a nematic solvent by a magnetic field	Journal of Physics Condensed Matter	19	156103-1-156103-17	2007	BM2	ESRF (Grenoble)		10.1088/0953-8984/19/15/156103		WOS:000245670400006
Journal article		ESRF07CO1982	Germany	Constantin D., Brotons G., Jarre A., Li C., Salditt T.	Interaction of alamethicin pores in DMPC bilayers	Biophysical Journal	92	3978-3987	2007	ID1	ESRF (Grenoble)		10.1529/biophysj.106.101204		WOS:000246401800022
Article from Conference in a Journal		ESRF07CO1601	UK	Cooper M.J., Shenton-Taylor C., Duffy J.A., Steer C.A., Blaauw L.V.	A short history of magnetic Compton scattering	Nuclear Instruments and Methods in Physics Research A	580	1-7	2007	ID15	ESRF (Grenoble)		10.1016/j.nima.2007.05.010		WOS:000249741300002
Journal article		ESRF08CO1164	UK	Cooray S., Bahar M.W., Abrescia N.G.A., McVey C.E., Bartlett N.W., Chen R.A.J., Stuart D.I., Grimes J.M., Smith G.L.	Functional and structural studies of the vaccinia virus virulence factor N1 reveal a Bcl-2-like anti-apoptotic protein	Journal of General Virology	88	1656-1666	2007	BM14/ID23-1	ESRF (Grenoble)	mx-673	10.1099/vir.0.82772-0		WOS:000247087900002
Journal article		ESRF07CO1536	France (not ESRF)/Spain	Coraux J., Favre-Nicolin V., Proietti M.G., Daudin B., Renevier H.	Grazing-incidence diffraction anomalous fine structure: Application to the structural investigation of group-III nitride quantum dots	Physical Review B	75	235312-1-235312-16	2007	BM2	ESRF (Grenoble)		10.1103/PhysRevB.75.235312		WOS:000247624900084
Journal article		ESRF08CO1590	France (not ESRF)/Spain	Coraux J., Favre-Nicolin V., Renevier H., Proietti M.G., Amstatt B., Bellet-Amalric E., Daudin B.	Quantitative structural characterization of GaN quantum dot ripening using reflection high-energy electron diffraction	Journal of Applied Physics	101	056106-1-056106-3	2007	BM2	ESRF (Grenoble)		10.1063/1.2422902		WOS:000244945400177
Journal article		ESRF07CO1233	France (not ESRF)/South Africa/UK	Corradi H.R., Chitapi I., Sewell B.T., Georgiadis D., Dive V., Sturrock E.D., Acharya K.R.	The structure of testis angiotensin-converting enzyme in complex with the C domain-specific inhibitor RXPA380	Biochemistry	46	5473-5478	2007	BM14	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1021/bi700275e		WOS:000246071700021
Journal article		ESRF07CO1517	Germany/Spain	Corsini L., Bonnal S., Basquin J., Hothorn M., Scheffzek K., Valcárcel J., Sattler M.	U2AF-homology motif interactions are required for alternative splicing regulation by SPF45	Nature Structural & Molecular Biology	14	620-629	2007	ID14-1	ESRF (Grenoble)	17139	10.1038/nsmb1260		WOS:000247785300012
Journal article		ESRF07CO1402	UK	Court R., Cook N., Saikrishnan K., Wigley D.	The crystal structure of lambda-Gam protein suggests a model for RecBCD inhibition	Journal of Molecular Biology	371	25-33	2007	ID14-4	ESRF (Grenoble)		10.1016/j.jmb.2007.05.037		WOS:000248406600004
Journal article		ESRF07CO1551	Switzerland	Cowan-Jacob S.W., Fendrich G., Floersheimer A., Furet P., Liebetanz J., Rummel G., Rheinberger P., Centeleghe M., Fabbro D., Manley P.W.	Structural biology contributions to the discovery of drugs to treat chronic myelogenous leukaemia	Acta Crystallographica D	63	80-93	2007	BM1/ID14-1	ESRF (Grenoble)/HASYLAB (Hambourg)/SLS (PSI) (Villigen)		10.1107/S0907444906047287		WOS:000242796000011
Journal article		ESRF07CR1336	Denmark/Sweden/USA	Cramer J.F., Nordberg P.A., Hajdu J., Lejon S.	Crystal structure of a bacterial albumin-binding domain at 1.4 Å resolution	FEBS Letters	581	3178-3182	2007	ID23-2	ESRF (Grenoble)		10.1016/j.febslet.2007.06.003		WOS:000248145800008
Journal article		ESRF07CR1664	Germany/UK	Creamer N.J., Mikheenko I.P., Yong P., Deplanche K., Sanyahumbi D., Wood J., Pollmann K., Merroun M., Selenska-Pobell S., Macaskie L.E.	Novel supported Pd hydrogenation bionanocatalyst for hybrid homogeneous/heterogeneous catalysis	Catalysis Today	128	80-87	2007	BM20	ESRF (Grenoble)		10.1016/j.cattod.2007.04.014		WOS:000250482300011
Journal article		ESRF07CR1966	Canada/Italy	Cremonesi A., Calestani G., Antonioli G., Bersani D., Lottici P.P., Djaoued Y., Brüning R.	XAS analysis on mesoporous vanadium oxide thin films by sol-gel	X-Ray Spectrometry	36	226-229	2007	BM8	ESRF (Grenoble)		10.1002/xrs.964		WOS:000248159100004
Journal article		ESRF07CR1502	France (not ESRF)	Creze C., Rinaldi B., Haser R., Bouvet P., Gouet P.	Structure of a d(TGGGGT) quadruplex crystallized in the presence of Li+ ions	Acta Crystallographica D	63	682-688	2007	ID23-2	ESRF (Grenoble)		10.1107/S0907444907013315		WOS:000248009200003
Journal article		ESRF10CR9288	France (not ESRF)/Spain	Cros A., Budagosky J.A., Garro N., Cantarero A., Coraux J., Renevier H., Proietti M.G., Favre-Nicolin V., Daudin B.	Evaluation of strain in GaN/AlN quantum dots by means of resonant Raman scattering: The effect of capping	Physica Status Solidi (c)	4	2379-2382	2007	BM2	ESRF (Grenoble)		10.1002/pssc.200674804		WOS:000248047600042
Journal article		ESRF10CR9166	France (not ESRF)/Spain	Cros A., Garro N., Cantarero A., Coraux J., Renevier H., Daudin B.	Raman scattering as a tool for the evaluation of strain in GaN∕AlN quantum dots: The effect of capping	Physical Review B	76	165403-1-165403-6	2007	BM2	ESRF (Grenoble)		10.1103/PhysRevB.76.165403		WOS:000250620600089
Article from Conference in a Book		ESRF07CU8087	France (not ESRF)	Cuif J.P., Dauphin Y., Meibom A., Guzman N.	Structural and biochemical patterns at the micro- and nanometre scales in mollusc prisms and coral fibres. Implication for coral growth mode and environment recording					ID21	ESRF (Grenoble)	CH-1569 ; CH-1364			
